DOMAIN,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
94,150,15,15,0,0,1,0,0,0,2,3,0,22.664,9,9,12.95,12.95,LEGIT
94,601,20,20,0,0,1,0,0,0,1,3,1,36.448,8,0,11.01,11.01,LEGIT
94,649,8,8,0,0,0,0,0,0,2,2,0,4.84,7,7,12.95,12.95,LEGIT
94,693,19,19,0,0,0,0,0,0,1,3,0,-38.152,23,1,31.08,31.08,LEGIT
94,369,11,11,1,0,0,1,1,0,1,3,1,39.352,23,0,38.85,38.85,LEGIT
94,166,17,17,0,0,1,0,0,1,2,4,1,-7.096,9,9,38.85,38.85,LEGIT
94,452,9,9,0,0,1,1,0,0,2,1,1,14.688,7,0,12.95,12.95,FRAUD
94,356,17,17,0,0,1,0,0,0,1,3,1,36.448,6,0,12.95,12.95,LEGIT
94,124,22,22,0,0,0,0,0,0,1,3,0,25.752,13,0,49.95,49.95,LEGIT
94,600,6,6,0,0,1,1,0,0,1,3,0,4.368,8,4,49.95,49.95,LEGIT
94,601,15,15,1,0,0,0,0,0,2,0,0,26.384,16,1,38.85,38.85,LEGIT
94,600,14,14,0,0,1,1,1,0,1,3,1,36.184,9,2,38.85,38.85,LEGIT
94,120,21,21,0,0,1,0,0,0,2,3,0,-24.12,9,0,38.85,38.85,LEGIT
94,601,15,15,0,0,1,0,0,0,1,2,1,12.264,6,0,12.95,12.95,LEGIT
94,655,7,7,0,0,1,0,0,0,1,2,1,-13.936,6,3,12.95,12.95,LEGIT
94,356,14,14,0,0,0,0,1,0,1,2,1,6.768,17,0,38.85,38.85,LEGIT
94,650,22,22,0,0,1,0,0,0,1,3,0,-25.952,14,1,12.95,12.95,LEGIT
94,166,15,15,0,0,0,1,1,0,1,3,0,46.544,18,3,10.36,10.36,LEGIT
94,390,10,10,0,0,0,1,1,0,1,2,0,0.368,20,0,38.85,38.85,LEGIT
94,355,12,12,0,0,0,1,1,0,1,3,0,-62.808,25,0,12.95,12.95,LEGIT
94,601,10,10,1,0,1,1,1,0,1,3,0,-19.504,9,0,49.95,49.95,LEGIT
94,127,14,14,0,0,1,0,0,0,1,2,1,19.92,9,0,38.85,38.85,LEGIT
94,432,12,12,0,0,0,0,0,0,1,3,0,41.864,15,0,12.95,12.95,LEGIT
94,672,14,14,1,0,0,0,0,0,3,3,0,3.168,15,0,12.95,12.95,LEGIT
94,675,11,11,0,0,0,0,0,0,1,3,1,-26.8,18,0,38.85,38.85,LEGIT
94,452,18,18,0,0,0,0,0,0,2,2,0,32.344,8,2,12.95,12.95,LEGIT
94,648,11,11,0,0,0,1,1,0,1,3,1,-99.928,18,0,38.85,38.85,LEGIT
94,114,18,18,0,0,0,1,1,0,3,2,1,24.416,15,0,10.36,10.36,LEGIT
94,166,8,8,0,0,0,1,0,0,1,3,0,4.272,20,0,49.95,49.95,LEGIT
94,693,9,9,0,0,1,0,0,0,1,3,0,-53.408,10,1,12.95,12.95,LEGIT
94,116,16,16,0,0,1,0,0,0,1,0,1,-27.184,8,0,12.95,12.95,LEGIT
94,634,17,17,0,0,1,1,0,0,1,3,1,50.456,17,0,49.95,49.95,LEGIT
94,655,18,18,1,0,0,1,0,0,1,3,0,7.752,19,0,38.85,38.85,LEGIT
94,398,9,8,0,0,0,1,0,0,1,2,0,-34.96,6,0,49.95,49.95,LEGIT
94,398,10,10,0,0,0,1,1,0,1,2,1,12.432,17,0,31.08,31.08,LEGIT
94,166,22,22,0,0,0,0,0,0,1,1,1,-50.6,22,0,38.85,38.85,LEGIT
94,106,14,14,0,0,0,0,0,0,1,2,0,10.44,21,0,12.95,12.95,LEGIT
94,629,10,10,0,0,1,1,0,0,1,0,0,-27.776,6,0,38.85,38.85,LEGIT
94,356,11,11,0,0,0,1,0,0,2,4,0,-24.432,15,2,25.9,25.9,LEGIT
94,685,18,18,0,0,0,1,1,0,1,0,0,-26.752,22,0,12.95,12.95,LEGIT
94,128,12,12,0,0,1,1,0,0,1,3,0,-31.728,8,0,12.95,12.95,LEGIT
94,453,10,11,0,0,1,0,0,0,1,3,0,17.68,9,9,38.85,38.85,LEGIT
94,127,13,13,0,0,1,1,1,0,1,3,0,12.592,8,0,38.85,38.85,LEGIT
94,602,13,13,0,0,0,0,0,0,1,2,0,-74.456,7,0,38.85,38.85,LEGIT
94,685,11,11,0,0,1,0,0,0,1,3,1,-1.064,8,3,59.4,59.4,LEGIT
94,121,22,22,0,0,1,1,0,0,2,3,1,-29.944,7,1,29.9,29.9,LEGIT
94,355,17,17,0,0,0,1,0,0,2,3,0,-17.272,16,1,11.65,11.65,LEGIT
94,128,13,13,0,0,1,1,1,0,1,3,0,12.592,8,0,10.36,10.36,LEGIT
94,675,12,12,0,0,1,0,0,0,2,3,0,43.232,6,0,12.95,12.95,LEGIT
94,112,13,13,0,0,1,1,1,0,1,3,1,-6.072,7,7,38.85,38.85,LEGIT
94,685,10,10,0,0,1,0,0,0,1,3,1,34.744,9,9,12.95,12.95,LEGIT
94,656,15,15,0,0,1,1,0,0,1,3,0,6.12,10,0,11.01,11.01,FRAUD
94,166,15,14,0,0,0,0,0,0,1,3,1,-39.896,20,4,12.95,12.95,LEGIT
94,308,21,21,0,0,0,1,0,0,1,2,1,-23.496,17,3,38.85,38.85,LEGIT
94,106,15,15,0,0,0,1,1,0,3,2,1,24.416,15,0,49.95,49.95,LEGIT
94,680,9,9,0,0,0,1,0,0,1,2,0,-15.24,9,0,38.85,38.85,LEGIT
94,121,13,13,0,0,0,1,0,0,2,3,0,-45.984,18,0,38.85,38.85,LEGIT
94,398,23,23,0,0,0,0,0,0,1,3,0,-4.6,18,0,12.95,12.95,LEGIT
94,166,18,18,0,0,1,1,1,0,1,3,1,-89.4,18,0,12.95,12.95,LEGIT
94,125,19,19,0,0,0,0,0,0,1,3,0,6.664,18,0,38.85,38.85,LEGIT
94,369,12,12,0,0,1,1,0,0,1,3,1,17.208,7,0,38.85,38.85,LEGIT
94,685,19,19,0,0,0,0,0,0,1,2,1,31.608,6,0,12.95,12.95,LEGIT
94,128,9,9,0,0,1,1,1,0,1,3,0,-3.04,8,2,38.85,38.85,LEGIT
94,685,13,13,0,0,0,0,1,0,1,3,1,-59.568,15,0,25.9,25.9,LEGIT
94,356,23,23,0,0,0,1,1,0,1,3,1,-72.776,16,0,12.95,12.95,LEGIT
94,128,8,8,0,0,0,1,1,0,1,0,1,-24.96,20,0,38.85,38.85,LEGIT
94,655,11,11,0,0,1,1,1,0,1,0,0,-29.912,7,0,38.85,38.85,LEGIT
94,112,0,0,0,0,1,0,0,0,1,2,1,-9.496,9,0,12.95,12.95,LEGIT
94,685,20,20,0,0,1,1,1,0,1,3,1,-33.392,14,0,38.85,38.85,LEGIT
94,166,15,15,0,0,0,1,1,0,1,3,0,46.544,18,3,10.36,10.36,LEGIT
94,675,14,14,0,0,0,1,1,0,2,3,0,-33.016,20,0,38.85,38.85,LEGIT
94,685,13,13,0,0,1,0,0,0,1,2,0,2.304,10,2,38.85,38.85,LEGIT
94,432,20,20,0,0,1,0,0,0,2,2,1,7.824,6,1,38.85,38.85,LEGIT
94,650,14,13,0,0,1,0,0,0,1,2,0,-61.384,25,0,12.95,12.95,LEGIT
94,650,9,9,0,0,0,0,0,0,1,1,1,-7.88,19,0,12.95,12.95,LEGIT
94,685,13,13,0,0,0,1,1,0,1,2,0,-60.12,14,0,38.85,38.85,LEGIT
94,685,17,17,0,0,1,1,0,0,1,2,0,-7.48,8,0,12.95,12.95,LEGIT
94,614,0,0,0,0,1,0,0,0,2,1,1,48.984,9,9,12.95,12.95,LEGIT
94,125,16,16,0,0,1,0,0,0,1,3,1,-26.048,10,0,12.95,12.95,LEGIT
94,124,19,19,0,0,0,1,0,0,2,3,1,-32.536,11,2,34.95,34.95,LEGIT
94,369,23,23,0,0,1,1,1,0,2,3,0,-44.744,6,0,38.85,38.85,LEGIT
94,630,19,19,1,0,0,0,0,0,2,3,1,42.16,20,1,12.95,12.95,LEGIT
94,602,10,10,0,0,0,1,0,0,1,2,0,-40.4,20,4,38.85,38.85,LEGIT
94,166,15,15,0,0,0,1,1,0,1,3,0,46.544,18,3,31.08,31.08,LEGIT
94,685,8,8,0,0,1,1,1,0,2,2,0,-9.888,12,8,38.85,38.85,LEGIT
94,308,13,13,0,0,0,1,0,0,1,2,0,-45.56,20,2,20.72,20.72,LEGIT
94,614,11,11,0,0,0,1,1,0,2,1,1,-34.504,14,1,38.85,38.85,LEGIT
94,356,15,15,0,0,0,1,0,0,1,2,1,5.592,22,0,12.95,12.95,LEGIT
94,308,11,11,0,0,0,0,0,0,1,3,0,-29.112,24,0,38.85,38.85,LEGIT
94,602,18,18,1,0,0,1,0,0,2,2,0,-29.104,16,0,38.85,38.85,LEGIT
94,655,15,15,0,0,0,0,1,0,1,2,1,33.312,21,0,12.95,12.95,LEGIT
94,355,12,12,0,0,1,1,0,0,1,3,0,19.456,19,0,12.95,12.95,LEGIT
94,655,10,10,0,0,0,0,0,0,1,2,0,33.832,15,0,10.36,10.36,FRAUD
94,614,12,12,0,0,1,0,0,0,1,3,0,-31.344,22,0,10.36,10.36,LEGIT
94,432,8,8,0,0,1,0,1,0,1,3,1,-26.552,16,1,38.85,38.85,LEGIT
94,655,17,17,0,0,0,0,0,0,2,3,1,-17.736,15,1,38.85,38.85,LEGIT
94,670,15,15,0,0,0,0,0,0,1,3,0,19.416,20,0,10.36,10.36,LEGIT
94,670,15,15,0,0,0,0,0,0,1,3,0,19.416,20,0,38.85,38.85,LEGIT
94,108,11,11,1,0,0,1,0,0,1,2,0,31.952,6,0,49.95,49.95,LEGIT
94,667,20,20,0,0,0,0,0,0,1,3,1,-46.608,15,0,38.85,38.85,LEGIT
94,166,9,9,0,0,1,1,0,0,1,3,0,3.016,8,3,38.85,38.85,LEGIT
94,362,7,7,0,0,0,1,1,0,1,2,1,-1.288,13,1,38.85,38.85,LEGIT
94,664,18,18,0,1,0,0,0,0,1,2,0,-14.504,15,0,38.85,38.85,LEGIT
94,607,11,11,1,0,0,1,1,0,1,2,0,21.888,20,1,59.4,59.4,LEGIT
94,685,10,10,0,0,0,1,1,0,1,3,0,7.248,20,1,38.85,38.85,LEGIT
94,630,19,19,1,0,0,0,0,0,2,3,1,42.16,20,1,12.95,12.95,LEGIT
94,114,22,22,0,0,0,1,0,0,2,3,1,-29.944,7,1,44.85,44.85,LEGIT
94,655,14,14,0,0,0,1,1,0,1,3,1,42.168,19,1,12.95,12.95,LEGIT
94,614,19,19,0,0,0,1,0,0,1,2,0,-14.208,15,3,25.9,25.9,LEGIT
94,648,17,17,0,0,1,0,0,0,1,3,0,5.672,9,0,12.95,12.95,LEGIT
94,109,16,16,0,0,0,0,0,0,2,3,1,16.08,7,0,38.85,38.85,LEGIT
94,369,16,16,0,0,0,0,0,0,1,3,0,-27.288,17,0,39.96,39.96,LEGIT
94,675,20,20,0,0,1,0,0,0,4,2,0,-12.288,9,9,10.36,10.36,LEGIT
94,166,20,20,0,0,1,1,1,0,1,3,1,-89.4,18,0,25.9,25.9,LEGIT
94,166,15,15,0,0,0,1,1,0,1,3,0,46.544,18,3,12.95,12.95,LEGIT
94,369,17,17,0,0,1,1,0,0,1,3,0,-28.52,11,4,12.95,12.95,LEGIT
94,664,23,23,0,0,0,1,0,0,1,2,0,-85.712,16,2,49.95,49.95,LEGIT
94,648,12,12,0,0,0,1,1,0,1,2,0,4.328,9,0,14.95,14.95,LEGIT
94,675,23,23,0,0,0,1,0,0,1,2,1,-51.304,10,0,25.9,25.9,LEGIT
94,128,13,13,0,0,1,1,1,0,1,3,0,12.592,8,0,12.95,12.95,LEGIT
94,428,21,21,0,0,0,0,0,0,2,2,1,8.976,17,0,49.95,49.95,LEGIT
94,432,11,11,0,0,0,1,1,0,1,3,0,19.176,17,2,12.95,12.95,LEGIT
94,108,20,20,0,1,0,1,1,0,1,1,1,17.008,17,0,38.85,38.85,LEGIT
94,630,20,20,1,0,0,0,0,0,2,3,1,42.16,20,1,12.95,12.95,LEGIT
94,452,9,9,0,0,1,1,0,0,2,3,0,11.968,8,1,12.95,12.95,LEGIT
94,685,7,7,0,0,1,0,0,1,5,4,1,57.296,6,1,12.95,12.95,LEGIT
94,685,10,10,0,0,0,1,1,0,1,4,0,-23.448,7,0,38.85,38.85,LEGIT
94,430,11,11,0,0,0,0,0,0,1,2,0,6.312,25,2,38.85,38.85,LEGIT
94,600,13,13,0,0,0,1,1,0,2,3,0,11.048,17,3,12.95,12.95,LEGIT
94,655,12,12,0,0,0,0,0,0,2,2,1,-64.328,19,0,38.85,38.85,LEGIT
94,118,0,0,0,0,0,0,0,0,1,1,0,8.272,7,1,38.85,38.85,LEGIT
94,428,11,11,0,0,0,0,0,0,2,3,1,-35.52,23,0,38.85,38.85,LEGIT
94,601,19,19,0,0,1,0,0,0,1,3,1,0.056,8,0,12.95,12.95,LEGIT
94,655,15,15,0,0,0,1,0,0,1,2,1,30.672,19,0,38.85,38.85,LEGIT
94,127,13,13,0,0,1,1,1,0,1,3,0,12.592,8,0,10.36,10.36,LEGIT
94,614,6,6,0,0,0,0,0,0,1,3,1,-22.776,14,0,12.95,12.95,LEGIT
94,685,19,19,0,0,0,1,0,0,1,4,0,27.968,12,1,25.9,25.9,LEGIT
94,685,17,17,0,0,1,0,0,0,1,3,0,-23.128,6,1,12.95,12.95,LEGIT
94,121,21,21,0,0,1,0,0,0,1,1,0,-64,10,0,12.95,12.95,LEGIT
94,166,15,15,0,0,0,1,1,0,1,3,0,46.544,18,3,10.36,10.36,LEGIT
94,121,17,17,0,0,1,1,1,0,1,3,0,-51.728,9,9,31.08,31.08,LEGIT
94,166,9,9,0,0,0,0,0,0,2,2,0,3.376,17,0,12.95,12.95,LEGIT
94,685,19,19,0,0,0,1,1,0,2,3,0,38.52,21,0,12.95,12.95,LEGIT
94,122,14,14,0,0,1,0,0,0,1,2,0,0.144,15,0,25.9,25.9,LEGIT
94,675,12,12,0,0,1,0,0,0,4,2,0,-12.288,9,9,10.36,10.36,LEGIT
94,634,12,12,0,0,0,1,1,0,1,3,1,9.272,16,0,49.95,49.95,LEGIT
94,685,20,20,0,0,0,1,1,0,2,3,1,41.752,19,0,12.95,12.95,LEGIT
94,650,18,18,0,0,1,1,1,0,1,3,1,-32.712,9,3,12.95,12.95,LEGIT
94,675,22,22,0,0,1,1,0,0,2,3,0,46.504,6,0,38.85,38.85,LEGIT
94,369,16,16,0,0,1,0,0,0,1,3,0,-10.176,11,0,25.9,25.9,LEGIT
94,693,7,7,0,0,0,1,0,0,2,3,1,-7.184,24,2,12.95,12.95,LEGIT
94,655,9,9,0,0,1,1,1,0,1,2,1,4.784,6,2,49.95,49.95,LEGIT
94,647,11,11,0,0,0,0,0,0,1,2,0,-30.824,18,1,12.95,12.95,LEGIT
94,650,10,10,0,0,0,0,0,0,1,3,1,10.752,23,0,12.95,12.95,LEGIT
94,644,19,19,1,0,0,1,0,0,1,3,0,22.456,15,0,38.85,38.85,LEGIT
94,166,17,17,0,0,0,0,1,0,1,3,0,4.344,28,0,12.95,12.95,LEGIT
94,356,18,18,0,0,0,1,1,0,1,3,1,-14.416,20,0,38.85,38.85,LEGIT
94,398,9,9,0,0,0,0,0,0,1,3,1,-0.944,17,0,38.85,38.85,LEGIT
94,669,8,8,0,0,1,0,0,0,3,2,0,9.232,7,0,12.95,12.95,LEGIT
94,452,17,17,1,0,0,1,1,0,1,2,1,42.04,22,2,12.95,12.95,LEGIT
94,432,12,12,0,0,0,0,0,0,1,3,0,41.864,15,0,12.95,12.95,LEGIT
94,369,3,3,0,0,0,1,1,1,1,4,1,22.592,8,0,38.85,38.85,LEGIT
94,112,21,21,0,0,0,1,0,0,1,4,1,-8.512,7,2,12.95,12.95,LEGIT
94,672,12,12,0,0,1,0,0,0,3,2,0,19.304,10,4,10.36,10.36,LEGIT
94,355,15,15,0,0,0,0,1,0,1,2,1,2.768,15,2,25.9,25.9,LEGIT
94,166,12,12,0,0,0,0,0,0,1,4,0,-3.464,7,2,12.95,12.95,LEGIT
94,166,12,12,0,0,1,0,0,0,2,3,1,22.864,18,4,38.85,38.85,LEGIT
94,655,22,22,0,0,0,0,0,0,1,2,0,33.832,15,0,12.95,12.95,LEGIT
94,355,15,15,1,0,0,0,1,0,1,3,1,-18.072,23,0,38.85,38.85,LEGIT
94,166,17,17,0,0,0,1,1,0,1,3,0,46.544,18,3,10.36,10.36,LEGIT
94,650,7,7,0,0,1,1,1,0,1,3,1,-32.712,9,3,12.95,12.95,LEGIT
94,656,16,16,0,0,1,1,0,0,1,3,0,6.12,10,0,11.01,11.01,LEGIT
94,655,13,13,0,0,1,0,0,0,1,0,0,11.432,6,1,12.95,12.95,LEGIT
94,685,19,19,0,0,1,0,0,0,1,2,0,21.856,10,2,12.95,12.95,LEGIT
94,106,17,17,0,0,0,1,0,0,1,2,0,-71.952,8,4,20.72,20.72,LEGIT
94,355,11,11,0,0,1,0,0,0,2,3,0,33.432,10,4,11.01,11.01,LEGIT
94,649,8,8,0,0,0,0,0,0,2,2,0,4.84,7,7,19.95,19.95,LEGIT
94,432,20,21,0,0,1,0,0,0,2,2,0,12.896,8,0,38.85,38.85,LEGIT
94,625,14,14,0,0,0,0,0,0,1,3,0,41.616,26,0,12.95,12.95,LEGIT
94,127,11,11,0,0,0,1,1,0,1,3,1,2.624,18,0,49.95,49.95,LEGIT
94,672,13,13,0,0,0,0,0,0,1,3,0,14.352,16,3,12.95,12.95,LEGIT
94,685,13,13,0,1,1,1,1,0,1,1,0,-3.064,13,3,38.85,38.85,LEGIT
94,430,15,15,0,0,0,1,1,0,1,0,1,-32.408,16,0,49.95,49.95,LEGIT
94,108,0,0,0,1,0,1,0,0,1,3,1,-3.008,16,0,25.9,25.9,LEGIT
94,655,13,13,1,0,1,0,0,0,1,0,0,23.936,9,0,12.95,12.95,LEGIT
94,107,20,20,0,0,0,1,1,0,3,3,0,50.816,24,0,12.95,12.95,LEGIT
94,649,10,9,0,0,1,0,0,0,2,3,1,-34.976,7,1,12.95,12.95,LEGIT
94,650,17,17,0,0,1,1,1,0,1,3,0,-10.888,8,0,38.85,38.85,LEGIT
94,101,0,0,0,0,1,1,0,0,1,3,1,21.224,22,1,38.85,38.85,LEGIT
94,428,11,11,0,0,0,1,0,0,2,3,1,-31.992,20,0,38.85,38.85,LEGIT
94,166,10,10,0,0,0,1,0,0,1,3,0,-54.088,20,1,38.85,38.85,LEGIT
94,166,14,14,0,0,1,0,0,0,2,3,0,26.408,11,4,36.26,36.26,LEGIT
94,123,22,22,0,0,0,0,0,0,1,3,0,42.216,21,0,38.85,38.85,LEGIT
94,128,12,12,0,0,0,1,0,0,1,2,1,3.272,15,2,38.85,38.85,LEGIT
94,103,14,14,0,0,1,0,1,0,1,3,0,8.552,19,0,31.08,31.08,LEGIT
94,685,18,18,0,0,0,1,0,0,2,1,0,31.744,7,0,11.65,11.65,LEGIT
94,672,13,13,0,0,1,0,1,0,2,2,1,-32.728,9,9,38.85,38.85,LEGIT
94,117,12,12,0,0,0,1,0,0,1,4,1,28.192,6,0,12.95,12.95,LEGIT
94,398,6,6,0,0,0,0,0,0,1,3,0,32.816,17,0,12.95,12.95,LEGIT
94,655,11,11,0,0,1,1,1,0,1,3,1,-11.536,13,1,11.01,11.01,LEGIT
94,649,9,9,0,0,1,0,0,0,2,2,0,-50.152,6,1,12.95,12.95,LEGIT
94,601,6,6,0,0,1,1,0,0,1,3,0,4.368,8,4,25.9,25.9,LEGIT
94,123,15,15,0,0,0,0,1,0,1,2,0,-10.72,10,0,12.95,12.95,LEGIT
94,672,21,21,0,0,0,1,1,0,1,3,1,-10.688,21,2,12.95,12.95,LEGIT
94,669,10,10,0,0,1,0,0,0,3,2,1,24.224,8,0,12.95,12.95,LEGIT
94,102,20,20,0,0,0,1,0,0,2,3,1,11.224,24,0,38.85,38.85,LEGIT
94,127,17,17,0,0,1,1,1,0,1,3,0,12.592,8,0,20.72,20.72,LEGIT
94,356,23,23,0,0,0,1,1,0,1,3,1,-72.776,16,0,12.95,12.95,LEGIT
94,672,1,2,0,0,0,1,1,0,1,3,0,-20.648,16,0,38.85,38.85,LEGIT
94,685,15,15,0,0,0,1,0,0,2,1,1,36.464,17,1,12.95,12.95,LEGIT
94,602,12,12,0,0,0,1,0,0,1,3,1,13.352,17,0,38.85,38.85,LEGIT
94,112,16,16,0,0,1,0,0,0,1,2,1,15.168,8,1,12.95,12.95,LEGIT
94,600,10,10,0,0,1,1,0,0,2,1,1,30.128,19,0,38.85,38.85,LEGIT
94,356,18,18,0,0,1,1,0,0,1,3,1,-10.144,14,0,25.9,25.9,LEGIT
94,424,10,10,0,1,0,0,0,0,1,3,0,5.904,17,0,12.95,12.95,LEGIT
94,655,21,21,0,0,0,0,0,0,2,3,1,5.64,6,1,34.95,34.95,LEGIT
94,432,16,16,1,0,0,1,0,0,1,3,1,-34.736,16,0,38.85,38.85,LEGIT
94,650,22,22,0,0,0,0,0,0,2,3,1,19.192,15,0,12.95,12.95,LEGIT
94,648,23,23,0,0,0,0,0,0,2,3,1,-36.824,18,0,12.95,12.95,LEGIT
94,601,13,13,0,0,0,0,0,0,1,3,0,44.76,12,4,10.36,10.36,LEGIT
94,607,10,10,1,0,1,1,0,0,1,3,1,-33.864,7,0,12.95,12.95,LEGIT
94,601,22,22,1,0,0,1,0,0,1,3,1,35.912,17,2,12.95,12.95,LEGIT
94,650,22,22,0,0,0,1,1,0,2,4,1,-3.096,8,0,34.95,34.95,LEGIT
94,120,3,3,1,0,0,1,0,0,1,0,1,-20.96,17,0,38.85,38.85,LEGIT
94,688,9,9,0,0,1,0,0,0,1,2,1,48.752,11,0,12.95,12.95,LEGIT
94,650,11,11,0,0,1,0,0,0,2,3,0,34.088,9,2,12.95,12.95,LEGIT
94,685,7,7,0,0,0,1,1,0,1,3,0,21.992,17,0,38.85,38.85,LEGIT
94,614,20,20,0,0,0,0,0,0,1,1,0,-27.816,17,1,38.85,38.85,LEGIT
94,685,0,0,0,0,0,0,0,0,1,3,0,-1.552,15,1,38.85,38.85,LEGIT
94,102,10,10,0,0,0,1,1,0,1,3,0,24.52,16,0,49.95,49.95,LEGIT
94,685,20,20,0,0,0,1,0,0,1,3,0,-23.896,15,0,38.85,38.85,LEGIT
94,655,17,17,0,0,0,1,1,0,2,3,1,30.144,8,0,38.85,38.85,LEGIT
94,308,14,14,0,0,0,1,1,0,1,3,0,13.248,21,1,38.85,38.85,LEGIT
94,614,11,11,0,0,1,0,0,0,1,3,0,-31.344,22,0,10.36,10.36,LEGIT
94,614,9,10,0,0,0,1,1,0,2,1,0,-26.6,7,0,34.95,34.95,LEGIT
94,398,1,1,0,0,0,1,1,0,1,2,0,0.768,16,0,38.85,38.85,LEGIT
94,634,19,19,0,0,1,1,1,0,2,3,1,27.912,7,4,38.85,38.85,LEGIT
94,453,17,17,0,0,1,1,0,0,2,1,1,14.688,7,0,12.95,12.95,LEGIT
94,685,7,7,0,0,1,1,1,0,2,2,1,-10.216,12,8,38.85,38.85,LEGIT
94,675,16,16,0,0,1,0,0,0,4,2,0,-12.288,9,9,10.36,10.36,LEGIT
94,672,11,11,0,0,0,1,1,0,1,2,1,10.432,22,0,38.85,38.85,LEGIT
94,355,11,11,0,0,0,0,0,0,1,2,0,3.176,15,0,38.85,38.85,LEGIT
94,685,18,18,0,0,0,1,1,0,1,3,1,50.096,20,0,38.85,38.85,LEGIT
94,122,12,12,0,0,0,1,1,0,1,3,0,-20.688,17,4,12.95,12.95,LEGIT
94,356,0,0,0,0,0,1,0,0,1,3,0,-89.328,20,1,29.13,29.13,LEGIT
94,450,21,21,0,0,0,0,1,0,1,3,0,34.416,19,1,25.9,25.9,LEGIT
94,670,15,15,0,0,0,0,0,0,1,3,0,19.416,20,0,12.95,12.95,LEGIT
94,685,10,10,0,0,0,1,0,0,1,3,1,44.28,17,0,12.95,12.95,LEGIT
94,398,10,9,0,0,0,1,0,0,1,1,1,3.688,22,0,49.95,49.95,LEGIT
94,669,16,16,0,0,1,0,0,0,3,2,0,9.232,7,0,12.95,12.95,LEGIT
94,430,14,14,0,0,0,0,0,0,1,2,0,4.584,19,4,38.85,38.85,LEGIT
94,600,14,14,0,0,1,1,1,0,1,3,1,-16.304,14,2,12.95,12.95,LEGIT
94,625,12,13,0,0,0,0,0,0,1,0,0,15.68,17,0,38.85,38.85,LEGIT
94,655,7,7,0,0,1,0,0,0,1,0,0,11.432,6,1,38.85,38.85,LEGIT
94,650,2,2,0,0,1,0,0,0,1,3,0,38.312,11,2,12.95,12.95,LEGIT
94,685,11,11,0,0,1,1,0,0,1,3,1,44.28,17,0,24.95,24.95,LEGIT
94,355,21,21,0,0,0,1,0,0,1,3,1,-39.376,17,0,38.85,38.85,LEGIT
94,355,11,11,0,0,1,1,0,0,1,2,0,-5.44,20,0,31.08,31.08,LEGIT
94,356,2,2,0,0,1,0,0,0,1,2,0,25.704,10,0,12.95,12.95,LEGIT
94,121,0,0,0,0,0,1,1,0,1,3,1,-4.648,9,0,38.85,38.85,LEGIT
94,650,14,14,0,0,1,0,0,0,1,2,0,-61.384,25,0,12.95,12.95,LEGIT
94,648,13,13,1,0,0,1,0,0,1,3,1,29.056,17,0,49.95,49.95,LEGIT
94,123,13,13,0,0,0,0,0,0,1,3,0,1.368,20,0,49.95,49.95,LEGIT
94,655,13,13,0,0,1,1,1,0,1,3,1,-11.536,13,1,11.01,11.01,LEGIT
94,121,15,15,0,0,1,1,0,0,1,3,0,-71.952,8,4,10.36,10.36,LEGIT
94,655,15,15,0,0,0,1,1,0,1,3,1,-11.536,13,1,49.95,49.95,LEGIT
94,123,12,12,0,0,0,1,0,0,1,0,0,15.864,13,0,38.85,38.85,LEGIT
94,432,12,12,0,0,1,1,0,0,1,1,1,1.728,11,0,38.85,38.85,LEGIT
94,398,14,14,0,0,0,1,0,0,2,3,0,-99.992,11,0,49.95,49.95,LEGIT
94,650,19,19,0,0,0,0,0,0,1,2,0,-4.592,19,0,12.95,12.95,LEGIT
94,672,19,19,0,0,1,0,0,0,3,2,0,19.304,10,4,10.36,10.36,LEGIT
94,675,13,13,0,0,0,1,1,0,1,3,1,30.752,22,1,49.95,49.95,LEGIT
94,356,0,0,0,0,0,1,1,0,1,3,1,-72.776,16,0,12.95,12.95,LEGIT
94,362,19,19,0,0,1,0,0,0,1,3,1,37.232,11,0,38.85,38.85,LEGIT
94,650,13,13,0,0,1,1,1,0,1,3,0,-10.888,8,0,12.95,12.95,LEGIT
94,166,18,18,0,0,1,0,1,0,1,3,0,4.344,28,0,12.95,12.95,LEGIT
94,308,13,13,0,0,0,1,0,0,1,2,0,-45.56,20,2,10.36,10.36,LEGIT
94,685,10,10,1,0,1,0,0,0,1,1,1,39.096,15,0,12.95,12.95,LEGIT
94,675,11,11,0,0,1,0,1,0,1,3,1,5.28,9,2,31.08,31.08,LEGIT
94,452,16,16,0,0,0,1,1,0,1,0,0,39.248,16,0,12.95,12.95,LEGIT
94,655,16,16,0,0,0,0,1,0,1,3,1,33.312,21,0,10.36,10.36,LEGIT
94,655,13,13,0,0,1,1,1,0,1,3,1,-11.536,13,1,12.95,12.95,LEGIT
94,355,23,23,0,0,0,1,1,0,1,3,0,-21.968,18,6,38.85,38.85,LEGIT
94,369,10,10,0,0,1,0,0,0,1,3,0,-10.176,11,0,38.85,38.85,LEGIT
94,166,12,12,0,0,1,0,0,0,2,3,1,13.328,8,0,38.85,38.85,LEGIT
94,426,22,22,0,0,1,0,0,0,1,3,1,-59.56,8,0,38.85,38.85,LEGIT
